date,dish,quantity,time
2023-08-28,Chinese Noodles,1,17:45
2023-08-29,Cheesy Blueberry Cake,2,13:15
2023-08-29,Veg Wrap,2,13:15
2023-08-29,Triple Chocolate Brownie,5,14:45
2023-08-29,Americano,1,18:15
2023-08-29,Hazelnut Frappe,5,16:00
2023-08-29,Cheesy Blueberry Cake,3,12:00
2023-08-29,Triple Chocolate Brownie,2,12:45
2023-08-29,Strawberry Mojito,5,20:00
2023-08-30,Chinese Noodles,3,16:45
2023-08-30,Strawberry Mojito,3,19:00
2023-08-30,Veg Wrap,1,13:00
2023-08-30,Triple Chocolate Brownie,3,11:30
2023-08-30,Americano,2,20:15
2023-08-30,Chinese Noodles,1,16:00
2023-08-30,Veg Wrap,2,20:45
2023-08-30,Chinese Noodles,3,20:30
2023-08-30,Cheesy Blueberry Cake,1,12:00
2023-08-31,Hazelnut Frappe,2,16:00
2023-08-31,Strawberry Mojito,4,12:45
2023-08-31,Strawberry Mojito,2,14:00
2023-08-31,Veg Wrap,4,18:30
2023-08-31,Chinese Noodles,4,20:15
2023-08-31,Chinese Noodles,1,11:15
2023-09-01,Hazelnut Frappe,5,20:30
2023-09-01,Cheesy Blueberry Cake,2,10:30
2023-09-01,Cheesy Blueberry Cake,1,10:30
2023-09-01,Strawberry Mojito,3,13:00
2023-09-01,Cheesy Blueberry Cake,3,16:30
2023-09-01,Triple Chocolate Brownie,5,12:00
2023-09-01,Hazelnut Frappe,2,12:30
2023-09-01,Vegetable Taco,3,12:30
2023-09-01,Strawberry Mojito,1,10:45
2023-09-01,Americano,3,19:30
2023-09-01,Americano,4,19:00
2023-09-01,Strawberry Mojito,1,13:00
2023-09-01,Cheesy Blueberry Cake,1,19:45
2023-09-01,Chinese Noodles,5,13:00
2023-09-02,Veg Wrap,5,14:45
2023-09-02,Vegetable Taco,1,09:30
2023-09-02,Cheesy Blueberry Cake,2,13:30
2023-09-02,Americano,5,12:15
2023-09-02,Mango Smoothie,4,18:45
2023-09-02,Americano,4,12:30
2023-09-03,Triple Chocolate Brownie,5,20:00
2023-09-03,Americano,2,11:00
2023-09-03,Hazelnut Frappe,3,19:30
2023-09-03,Mango Smoothie,5,09:00
2023-09-03,Veg Wrap,5,10:30
2023-09-03,Vegetable Taco,3,12:15
2023-09-03,Chinese Noodles,4,16:15
2023-09-03,Strawberry Mojito,1,09:30
2023-09-03,Mango Smoothie,2,17:00
2023-09-03,Hazelnut Frappe,2,09:30
2023-09-03,Vegetable Taco,5,14:45
2023-09-03,Mango Smoothie,4,11:45
2023-09-03,Hazelnut Frappe,1,19:00
2023-09-03,Hazelnut Frappe,2,20:15
2023-09-03,Strawberry Mojito,4,09:15
2023-09-04,Strawberry Mojito,4,11:45
2023-09-04,Strawberry Mojito,1,12:15
2023-09-04,Hazelnut Frappe,2,17:15
2023-09-04,Cheesy Blueberry Cake,4,10:00
2023-09-04,Americano,4,11:00
2023-09-04,Mango Smoothie,3,20:45
2023-09-04,Cheesy Blueberry Cake,3,18:30
2023-09-04,Veg Wrap,5,09:15
2023-09-04,Veg Wrap,2,13:15
2023-09-04,Americano,2,20:00
2023-09-04,Strawberry Mojito,3,17:15
2023-09-04,Strawberry Mojito,1,17:45
2023-09-04,Strawberry Mojito,5,20:00
2023-09-05,Strawberry Mojito,3,15:45
2023-09-05,Americano,3,20:30
2023-09-05,Chinese Noodles,5,11:15
2023-09-05,Strawberry Mojito,2,11:45
2023-09-05,Americano,4,17:15
2023-09-05,Hazelnut Frappe,4,11:45
2023-09-06,Americano,4,17:15
2023-09-06,Cheesy Blueberry Cake,1,11:15
2023-09-06,Veg Wrap,2,10:30
2023-09-06,Veg Wrap,2,20:30
2023-09-06,Hazelnut Frappe,1,11:45
2023-09-06,Chinese Noodles,2,16:00
2023-09-06,Chinese Noodles,4,17:15
2023-09-06,Triple Chocolate Brownie,5,16:15
2023-09-06,Hazelnut Frappe,2,10:30
2023-09-07,Hazelnut Frappe,1,12:15
2023-09-07,Veg Wrap,4,18:15
2023-09-07,Americano,4,18:00
2023-09-07,Mango Smoothie,4,10:00
2023-09-07,Chinese Noodles,1,20:00
2023-09-07,Strawberry Mojito,1,10:45
2023-09-08,Chinese Noodles,4,16:45
2023-09-08,Strawberry Mojito,5,15:00
2023-09-08,Triple Chocolate Brownie,2,09:00
2023-09-08,Triple Chocolate Brownie,4,15:30
2023-09-08,Veg Wrap,3,10:30
2023-09-08,Mango Smoothie,2,20:00
2023-09-09,Chinese Noodles,4,13:00
2023-09-09,Americano,2,11:15
2023-09-09,Veg Wrap,4,09:30
2023-09-09,Triple Chocolate Brownie,5,12:45
2023-09-09,Hazelnut Frappe,4,10:15
2023-09-09,Triple Chocolate Brownie,3,18:30
2023-09-10,Veg Wrap,5,13:15
2023-09-10,Vegetable Taco,4,15:45
2023-09-10,Americano,1,19:30
2023-09-10,Mango Smoothie,3,15:15
2023-09-10,Triple Chocolate Brownie,2,18:15
2023-09-10,Mango Smoothie,4,20:30
2023-09-10,Americano,4,20:00
2023-09-10,Triple Chocolate Brownie,4,17:30
2023-09-10,Mango Smoothie,3,11:30
2023-09-10,Chinese Noodles,1,09:00
2023-09-10,Vegetable Taco,5,15:30
2023-09-10,Americano,5,20:15
2023-09-11,Strawberry Mojito,4,20:15
2023-09-11,Chinese Noodles,5,11:30
2023-09-11,Chinese Noodles,3,10:15
2023-09-11,Chinese Noodles,5,16:30
2023-09-11,Cheesy Blueberry Cake,3,09:00
2023-09-11,Strawberry Mojito,2,12:45
2023-09-11,Triple Chocolate Brownie,2,14:15
2023-09-11,Triple Chocolate Brownie,1,19:30
2023-09-11,Cheesy Blueberry Cake,2,19:15
2023-09-11,Strawberry Mojito,4,09:00
2023-09-12,Vegetable Taco,1,17:00
2023-09-12,Chinese Noodles,5,10:45
2023-09-12,Mango Smoothie,4,16:00
2023-09-12,Triple Chocolate Brownie,2,15:30
2023-09-12,Strawberry Mojito,4,11:30
2023-09-12,Veg Wrap,5,20:30
2023-09-12,Triple Chocolate Brownie,2,16:00
2023-09-12,Hazelnut Frappe,5,11:15
2023-09-12,Triple Chocolate Brownie,1,11:30
2023-09-13,Chinese Noodles,5,11:45
2023-09-13,Triple Chocolate Brownie,4,13:45
2023-09-13,Strawberry Mojito,2,10:45
2023-09-13,Hazelnut Frappe,3,11:45
2023-09-13,Hazelnut Frappe,2,14:15
2023-09-13,Americano,4,20:00
2023-09-13,Americano,1,18:30
2023-09-14,Triple Chocolate Brownie,1,09:45
2023-09-14,Mango Smoothie,5,20:45
2023-09-14,Veg Wrap,4,19:45
2023-09-14,Mango Smoothie,2,14:15
2023-09-14,Strawberry Mojito,2,12:30
2023-09-14,Triple Chocolate Brownie,1,19:45
2023-09-14,Veg Wrap,3,10:30
2023-09-14,Cheesy Blueberry Cake,5,13:45
2023-09-15,Triple Chocolate Brownie,3,20:45
2023-09-15,Hazelnut Frappe,4,09:15
2023-09-15,Mango Smoothie,4,19:30
2023-09-15,Hazelnut Frappe,4,15:15
2023-09-15,Triple Chocolate Brownie,2,15:15
2023-09-15,Chinese Noodles,4,20:15
2023-09-15,Mango Smoothie,1,20:15
2023-09-15,Strawberry Mojito,2,15:15
2023-09-15,Vegetable Taco,3,18:45
2023-09-15,Vegetable Taco,2,09:30
2023-09-15,Hazelnut Frappe,4,12:00
2023-09-15,Triple Chocolate Brownie,4,14:00
2023-09-16,Veg Wrap,1,14:00
2023-09-16,Hazelnut Frappe,1,11:45
2023-09-16,Veg Wrap,4,18:00
2023-09-16,Mango Smoothie,5,17:15
2023-09-16,Hazelnut Frappe,3,14:15
2023-09-16,Strawberry Mojito,4,11:45
2023-09-16,Hazelnut Frappe,2,11:15
2023-09-16,Cheesy Blueberry Cake,2,13:15
2023-09-16,Americano,5,12:45
2023-09-16,Cheesy Blueberry Cake,2,09:30
2023-09-16,Vegetable Taco,2,16:45
2023-09-16,Vegetable Taco,1,16:15
2023-09-17,Hazelnut Frappe,2,18:00
2023-09-17,Cheesy Blueberry Cake,4,11:45
2023-09-17,Strawberry Mojito,2,16:30
2023-09-17,Strawberry Mojito,1,20:15
2023-09-17,Strawberry Mojito,4,13:30
2023-09-17,Vegetable Taco,4,13:00
2023-09-17,Chinese Noodles,4,17:00
2023-09-17,Mango Smoothie,5,16:30
2023-09-18,Vegetable Taco,3,17:00
2023-09-18,Americano,4,13:45
2023-09-18,Veg Wrap,4,13:15
2023-09-18,Americano,2,13:30
2023-09-18,Hazelnut Frappe,5,09:30
2023-09-18,Vegetable Taco,4,12:00
2023-09-18,Vegetable Taco,1,18:15
2023-09-18,Veg Wrap,2,12:00
2023-09-18,Strawberry Mojito,5,10:00
2023-09-18,Americano,1,11:15
2023-09-18,Veg Wrap,1,10:30
2023-09-18,Strawberry Mojito,3,10:00
2023-09-18,Veg Wrap,2,17:00
2023-09-19,Americano,2,14:00
2023-09-19,Americano,5,09:30
2023-09-19,Hazelnut Frappe,5,20:00
2023-09-19,Veg Wrap,1,16:45
2023-09-19,Strawberry Mojito,1,11:15
2023-09-19,Veg Wrap,2,19:00
2023-09-19,Veg Wrap,3,19:45
2023-09-20,Triple Chocolate Brownie,2,19:15
2023-09-20,Americano,3,17:45
2023-09-20,Strawberry Mojito,5,10:15
2023-09-20,Americano,3,20:45
2023-09-20,Triple Chocolate Brownie,5,12:15
2023-09-21,Mango Smoothie,4,15:00
2023-09-21,Mango Smoothie,3,09:45
2023-09-21,Hazelnut Frappe,3,19:15
2023-09-21,Cheesy Blueberry Cake,1,18:45
2023-09-21,Cheesy Blueberry Cake,2,11:45
2023-09-21,Strawberry Mojito,4,16:30
2023-09-21,Vegetable Taco,1,16:15
2023-09-21,Americano,5,13:45
2023-09-21,Triple Chocolate Brownie,4,19:30
2023-09-21,Mango Smoothie,4,19:45
2023-09-21,Strawberry Mojito,5,16:15
2023-09-21,Veg Wrap,4,13:15
2023-09-21,Triple Chocolate Brownie,4,18:30
2023-09-21,Vegetable Taco,3,17:15
2023-09-21,Cheesy Blueberry Cake,3,18:45
2023-09-22,Mango Smoothie,4,12:15
2023-09-22,Hazelnut Frappe,1,12:45
2023-09-22,Hazelnut Frappe,2,18:00
2023-09-22,Chinese Noodles,1,15:00
2023-09-22,Hazelnut Frappe,2,09:45
2023-09-22,Cheesy Blueberry Cake,1,11:30
2023-09-22,Veg Wrap,5,10:15
2023-09-22,Cheesy Blueberry Cake,5,10:30
2023-09-22,Hazelnut Frappe,4,20:30
2023-09-22,Triple Chocolate Brownie,1,15:45
2023-09-22,Chinese Noodles,5,20:45
2023-09-22,Hazelnut Frappe,2,09:00
2023-09-22,Vegetable Taco,4,17:30
2023-09-22,Americano,3,13:30
2023-09-23,Americano,1,20:30
2023-09-23,Triple Chocolate Brownie,5,15:45
2023-09-23,Hazelnut Frappe,3,20:30
2023-09-23,Vegetable Taco,3,20:45
2023-09-23,Cheesy Blueberry Cake,1,18:30
2023-09-23,Chinese Noodles,2,10:00
2023-09-23,Cheesy Blueberry Cake,2,16:45
2023-09-23,Mango Smoothie,4,11:45
2023-09-23,Chinese Noodles,5,14:45
2023-09-23,Hazelnut Frappe,3,20:15
2023-09-24,Vegetable Taco,5,11:30
2023-09-24,Chinese Noodles,3,10:00
2023-09-24,Chinese Noodles,2,14:45
2023-09-24,Vegetable Taco,2,09:45
2023-09-24,Vegetable Taco,1,14:00
2023-09-24,Mango Smoothie,5,18:30
2023-09-24,Chinese Noodles,2,15:00
2023-09-24,Veg Wrap,3,13:30
2023-09-24,Veg Wrap,3,12:00
2023-09-25,Strawberry Mojito,5,09:30
2023-09-25,Strawberry Mojito,5,19:45
2023-09-25,Strawberry Mojito,3,13:00
2023-09-25,Americano,1,12:00
2023-09-25,Strawberry Mojito,5,16:15
2023-09-25,Veg Wrap,1,14:45
2023-09-25,Chinese Noodles,5,16:00
2023-09-25,Strawberry Mojito,1,14:00
2023-09-25,Triple Chocolate Brownie,3,20:45
2023-09-25,Hazelnut Frappe,3,16:45
2023-09-25,Hazelnut Frappe,1,15:00
2023-09-25,Cheesy Blueberry Cake,5,17:45
2023-09-25,Mango Smoothie,3,20:45
2023-09-26,Vegetable Taco,2,16:30
2023-09-26,Mango Smoothie,4,20:15
2023-09-26,Chinese Noodles,4,16:30
2023-09-26,Strawberry Mojito,1,14:15
2023-09-26,Chinese Noodles,1,18:15
2023-09-27,Americano,2,17:45
2023-09-27,Strawberry Mojito,4,16:45
2023-09-27,Americano,4,17:00
2023-09-27,Hazelnut Frappe,4,09:30
2023-09-27,Cheesy Blueberry Cake,5,18:00
2023-09-27,Americano,2,18:30
2023-09-27,Triple Chocolate Brownie,4,10:30
2023-09-27,Hazelnut Frappe,5,16:30
2023-09-27,Mango Smoothie,4,18:45
2023-09-27,Triple Chocolate Brownie,1,09:15
2023-09-28,Strawberry Mojito,4,19:15
2023-09-28,Chinese Noodles,2,12:45
2023-09-28,Mango Smoothie,2,17:00
2023-09-28,Vegetable Taco,4,14:15
2023-09-28,Strawberry Mojito,5,10:30
2023-09-28,Veg Wrap,2,10:15
2023-09-28,Strawberry Mojito,3,20:45
2023-09-28,Mango Smoothie,2,14:00
2023-09-28,Veg Wrap,1,18:45
2023-09-29,Mango Smoothie,1,20:00
2023-09-29,Vegetable Taco,3,11:00
2023-09-29,Chinese Noodles,1,20:45
2023-09-29,Cheesy Blueberry Cake,2,12:45
2023-09-29,Cheesy Blueberry Cake,4,19:45
2023-09-29,Vegetable Taco,5,16:45
2023-09-29,Mango Smoothie,2,12:00
2023-09-29,Americano,1,11:15
2023-09-29,Cheesy Blueberry Cake,3,13:45
2023-09-29,Vegetable Taco,5,12:30
2023-09-29,Mango Smoothie,4,10:30
2023-09-29,Strawberry Mojito,3,15:45
2023-09-30,Triple Chocolate Brownie,1,14:30
2023-09-30,Mango Smoothie,2,10:30
2023-09-30,Hazelnut Frappe,3,19:30
2023-09-30,Strawberry Mojito,2,12:45
2023-09-30,Triple Chocolate Brownie,2,18:00
2023-09-30,Mango Smoothie,5,16:45
2023-09-30,Strawberry Mojito,1,10:30
2023-09-30,Hazelnut Frappe,5,09:00
2023-09-30,Vegetable Taco,1,15:00
2023-09-30,Vegetable Taco,3,16:15
2023-09-30,Triple Chocolate Brownie,1,18:45
2023-09-30,Cheesy Blueberry Cake,3,19:30
2023-09-30,Strawberry Mojito,3,16:45
2023-10-01,Triple Chocolate Brownie,2,16:45
2023-10-01,Triple Chocolate Brownie,1,17:00
2023-10-01,Chinese Noodles,2,16:00
2023-10-01,Hazelnut Frappe,4,12:15
2023-10-01,Mango Smoothie,1,12:15
2023-10-01,Chinese Noodles,2,15:00
2023-10-01,Vegetable Taco,3,14:00
2023-10-01,Hazelnut Frappe,3,13:00
2023-10-01,Veg Wrap,3,18:45
2023-10-02,Mango Smoothie,4,19:15
2023-10-02,Vegetable Taco,4,19:30
2023-10-02,Triple Chocolate Brownie,1,11:15
2023-10-02,Chinese Noodles,1,18:00
2023-10-02,Americano,2,19:45
2023-10-02,Veg Wrap,2,15:30
2023-10-02,Triple Chocolate Brownie,5,19:15
2023-10-02,Americano,1,15:00
2023-10-02,Chinese Noodles,2,10:15
2023-10-02,Americano,2,19:45
2023-10-03,Strawberry Mojito,3,11:30
2023-10-03,Hazelnut Frappe,5,10:15
2023-10-03,Americano,1,14:30
2023-10-03,Veg Wrap,3,16:30
2023-10-03,Triple Chocolate Brownie,4,10:15
2023-10-03,Mango Smoothie,5,15:30
2023-10-03,Americano,2,20:15
2023-10-03,Strawberry Mojito,3,16:15
2023-10-03,Chinese Noodles,2,20:30
2023-10-04,Americano,2,14:45
2023-10-04,Cheesy Blueberry Cake,1,15:15
2023-10-04,Strawberry Mojito,4,11:00
2023-10-04,Chinese Noodles,2,18:45
2023-10-04,Vegetable Taco,5,09:45
2023-10-04,Strawberry Mojito,2,14:15
2023-10-04,Cheesy Blueberry Cake,5,11:45
2023-10-05,Triple Chocolate Brownie,4,20:15
2023-10-05,Mango Smoothie,4,12:30
2023-10-05,Chinese Noodles,4,14:30
2023-10-05,Mango Smoothie,3,20:30
2023-10-05,Americano,2,13:45
2023-10-05,Triple Chocolate Brownie,3,11:45
2023-10-05,Vegetable Taco,5,17:15
2023-10-05,Strawberry Mojito,4,18:45
2023-10-05,Hazelnut Frappe,2,12:15
2023-10-05,Triple Chocolate Brownie,4,18:45
2023-10-06,Hazelnut Frappe,4,14:45
2023-10-06,Vegetable Taco,2,17:45
2023-10-06,Cheesy Blueberry Cake,4,12:15
2023-10-06,Cheesy Blueberry Cake,3,16:15
2023-10-06,Veg Wrap,1,17:00
2023-10-06,Vegetable Taco,4,16:30
2023-10-06,Cheesy Blueberry Cake,5,15:30
2023-10-06,Cheesy Blueberry Cake,2,16:45
2023-10-06,Triple Chocolate Brownie,4,20:30
2023-10-06,Veg Wrap,2,17:15
2023-10-06,Strawberry Mojito,1,12:15
2023-10-06,Cheesy Blueberry Cake,4,12:30
2023-10-06,Mango Smoothie,5,15:00
2023-10-06,Cheesy Blueberry Cake,2,16:30
2023-10-06,Vegetable Taco,2,09:45
2023-10-07,Veg Wrap,1,09:45
2023-10-07,Strawberry Mojito,1,09:15
2023-10-07,Vegetable Taco,4,20:45
2023-10-07,Americano,3,14:30
2023-10-07,Strawberry Mojito,1,18:30
2023-10-07,Americano,1,13:15
2023-10-07,Cheesy Blueberry Cake,3,19:45
2023-10-07,Veg Wrap,5,17:45
2023-10-07,Hazelnut Frappe,5,12:45
2023-10-07,Triple Chocolate Brownie,5,13:00
2023-10-07,Americano,4,09:30
2023-10-07,Chinese Noodles,4,17:00
2023-10-07,Veg Wrap,2,18:15
2023-10-07,Americano,2,11:15
2023-10-07,Hazelnut Frappe,3,12:45
2023-10-08,Americano,5,16:00
2023-10-08,Cheesy Blueberry Cake,5,11:45
2023-10-08,Veg Wrap,1,20:30
2023-10-08,Strawberry Mojito,3,20:00
2023-10-08,Veg Wrap,2,10:00
2023-10-08,Hazelnut Frappe,3,17:45
2023-10-08,Vegetable Taco,1,11:30
2023-10-08,Cheesy Blueberry Cake,4,20:30
2023-10-08,Hazelnut Frappe,3,09:30
2023-10-08,Americano,2,10:00
2023-10-08,Hazelnut Frappe,1,13:45
2023-10-08,Strawberry Mojito,1,09:00
2023-10-08,Chinese Noodles,4,18:45
2023-10-08,Hazelnut Frappe,1,17:30
2023-10-08,Vegetable Taco,5,17:15
2023-10-09,Cheesy Blueberry Cake,3,19:15
2023-10-09,Strawberry Mojito,2,11:30
2023-10-09,Vegetable Taco,4,12:30
2023-10-09,Vegetable Taco,2,11:45
2023-10-09,Hazelnut Frappe,2,20:30
2023-10-09,Cheesy Blueberry Cake,3,18:15
2023-10-09,Vegetable Taco,3,09:15
2023-10-09,Strawberry Mojito,5,20:00
2023-10-09,Veg Wrap,2,11:45
2023-10-09,Vegetable Taco,3,15:45
2023-10-09,Mango Smoothie,3,13:00
2023-10-09,Americano,1,16:45
2023-10-10,Mango Smoothie,5,19:00
2023-10-10,Veg Wrap,5,10:15
2023-10-10,Mango Smoothie,1,11:00
2023-10-10,Mango Smoothie,5,18:30
2023-10-10,Triple Chocolate Brownie,5,18:30
2023-10-10,Strawberry Mojito,3,12:45
2023-10-10,Cheesy Blueberry Cake,2,19:45
2023-10-10,Hazelnut Frappe,1,10:45
2023-10-10,Cheesy Blueberry Cake,5,10:30
2023-10-10,Chinese Noodles,2,15:45
2023-10-10,Vegetable Taco,5,12:15
2023-10-11,Triple Chocolate Brownie,3,19:45
2023-10-11,Chinese Noodles,2,12:00
2023-10-11,Veg Wrap,3,20:45
2023-10-11,Strawberry Mojito,2,14:15
2023-10-11,Americano,1,20:45
2023-10-11,Mango Smoothie,5,14:45
2023-10-11,Strawberry Mojito,2,16:45
2023-10-11,Chinese Noodles,2,09:30
2023-10-11,Mango Smoothie,3,09:45
2023-10-11,Veg Wrap,1,14:00
2023-10-11,Mango Smoothie,4,11:15
2023-10-11,Veg Wrap,5,15:00
2023-10-11,Veg Wrap,2,13:45
2023-10-12,Hazelnut Frappe,1,14:15
2023-10-12,Hazelnut Frappe,2,09:00
2023-10-12,Triple Chocolate Brownie,4,15:00
2023-10-12,Triple Chocolate Brownie,5,15:45
2023-10-12,Hazelnut Frappe,5,18:15
2023-10-12,Strawberry Mojito,5,17:45
2023-10-12,Strawberry Mojito,5,13:15
2023-10-12,Vegetable Taco,3,10:00
2023-10-13,Vegetable Taco,5,17:15
2023-10-13,Triple Chocolate Brownie,2,20:45
2023-10-13,Hazelnut Frappe,3,20:15
2023-10-13,Americano,1,10:15
2023-10-13,Triple Chocolate Brownie,2,09:15
2023-10-13,Mango Smoothie,1,10:45
2023-10-13,Veg Wrap,1,15:45
2023-10-13,Strawberry Mojito,1,10:00
2023-10-13,Americano,2,09:00
2023-10-13,Vegetable Taco,3,18:30
2023-10-13,Mango Smoothie,1,11:15
2023-10-13,Mango Smoothie,4,11:30
2023-10-13,Vegetable Taco,5,19:30
2023-10-13,Cheesy Blueberry Cake,4,19:30
2023-10-14,Chinese Noodles,5,10:15
2023-10-14,Vegetable Taco,3,11:00
2023-10-14,Cheesy Blueberry Cake,3,18:15
2023-10-14,Strawberry Mojito,2,11:30
2023-10-14,Triple Chocolate Brownie,4,18:45
2023-10-14,Americano,3,15:45
2023-10-14,Vegetable Taco,3,10:45
2023-10-14,Americano,3,11:15
2023-10-14,Mango Smoothie,5,09:30
2023-10-14,Vegetable Taco,1,14:00
2023-10-14,Veg Wrap,3,10:45
2023-10-15,Vegetable Taco,4,15:30
2023-10-15,Hazelnut Frappe,5,16:45
2023-10-15,Triple Chocolate Brownie,2,10:45
2023-10-15,Vegetable Taco,3,13:15
2023-10-15,Veg Wrap,3,18:45
2023-10-15,Cheesy Blueberry Cake,5,13:30
2023-10-15,Americano,4,12:00
2023-10-15,Veg Wrap,5,17:30
2023-10-15,Mango Smoothie,1,20:30
2023-10-15,Strawberry Mojito,3,15:45
2023-10-15,Strawberry Mojito,5,19:30
2023-10-15,Chinese Noodles,3,10:15
2023-10-15,Strawberry Mojito,4,12:15
2023-10-16,Veg Wrap,4,16:15
2023-10-16,Chinese Noodles,4,12:45
2023-10-16,Chinese Noodles,4,13:00
2023-10-16,Vegetable Taco,1,19:15
2023-10-16,Strawberry Mojito,5,15:15
2023-10-16,Strawberry Mojito,2,11:00
2023-10-16,Mango Smoothie,3,20:30
2023-10-16,Cheesy Blueberry Cake,4,09:30
2023-10-17,Hazelnut Frappe,4,15:30
2023-10-17,Mango Smoothie,4,11:30
2023-10-17,Strawberry Mojito,2,13:00
2023-10-17,Cheesy Blueberry Cake,3,14:15
2023-10-17,Cheesy Blueberry Cake,1,16:45
2023-10-17,Triple Chocolate Brownie,4,14:30
2023-10-17,Hazelnut Frappe,2,14:30
2023-10-17,Mango Smoothie,4,12:45
2023-10-17,Americano,1,13:15
2023-10-17,Vegetable Taco,5,19:30
2023-10-17,Cheesy Blueberry Cake,2,11:15
2023-10-17,Strawberry Mojito,2,10:15
2023-10-17,Mango Smoothie,5,14:00
2023-10-17,Chinese Noodles,2,13:45
2023-10-17,Cheesy Blueberry Cake,5,10:00
2023-10-18,Americano,5,13:00
2023-10-18,Veg Wrap,2,15:30
2023-10-18,Cheesy Blueberry Cake,5,19:15
2023-10-18,Triple Chocolate Brownie,2,10:30
2023-10-18,Americano,2,16:45
2023-10-18,Mango Smoothie,1,19:30
2023-10-18,Chinese Noodles,4,12:45
2023-10-18,Americano,2,16:15
2023-10-18,Mango Smoothie,5,19:30
2023-10-18,Americano,5,18:30
2023-10-18,Cheesy Blueberry Cake,1,17:45
2023-10-18,Hazelnut Frappe,4,10:00
2023-10-19,Cheesy Blueberry Cake,1,13:30
2023-10-19,Veg Wrap,4,18:45
2023-10-19,Vegetable Taco,2,10:30
2023-10-19,Cheesy Blueberry Cake,3,11:15
2023-10-19,Cheesy Blueberry Cake,4,09:00
2023-10-19,Americano,1,09:00
2023-10-19,Strawberry Mojito,5,17:15
2023-10-19,Hazelnut Frappe,5,18:00
2023-10-19,Chinese Noodles,1,11:15
2023-10-20,Chinese Noodles,5,18:15
2023-10-20,Chinese Noodles,2,11:00
2023-10-20,Chinese Noodles,1,18:30
2023-10-20,Americano,1,10:00
2023-10-20,Veg Wrap,3,19:30
2023-10-20,Veg Wrap,2,14:15
2023-10-20,Strawberry Mojito,1,20:45
2023-10-20,Hazelnut Frappe,4,15:45
2023-10-20,Triple Chocolate Brownie,2,15:15
2023-10-20,Hazelnut Frappe,3,15:30
2023-10-20,Triple Chocolate Brownie,5,11:00
2023-10-20,Strawberry Mojito,5,10:15
2023-10-21,Strawberry Mojito,1,10:30
2023-10-21,Cheesy Blueberry Cake,4,15:15
2023-10-21,Cheesy Blueberry Cake,4,13:45
2023-10-21,Cheesy Blueberry Cake,4,17:45
2023-10-21,Vegetable Taco,1,16:45
2023-10-22,Triple Chocolate Brownie,4,19:30
2023-10-22,Hazelnut Frappe,4,12:30
2023-10-22,Strawberry Mojito,2,12:00
2023-10-22,Americano,4,09:45
2023-10-22,Chinese Noodles,5,09:30
2023-10-22,Hazelnut Frappe,2,20:45
2023-10-22,Americano,4,11:45
2023-10-22,Chinese Noodles,1,17:15
2023-10-22,Cheesy Blueberry Cake,4,11:45
2023-10-22,Mango Smoothie,1,13:30
2023-10-22,Hazelnut Frappe,2,10:45
2023-10-22,Veg Wrap,5,10:45
2023-10-22,Vegetable Taco,2,16:15
2023-10-22,Strawberry Mojito,3,09:15
2023-10-23,Veg Wrap,4,14:45
2023-10-23,Veg Wrap,4,13:30
2023-10-23,Triple Chocolate Brownie,5,14:45
2023-10-23,Strawberry Mojito,3,11:15
2023-10-23,Mango Smoothie,3,10:00
2023-10-23,Americano,2,12:00
2023-10-23,Americano,4,20:45
2023-10-24,Mango Smoothie,4,16:30
2023-10-24,Cheesy Blueberry Cake,1,20:15
2023-10-24,Strawberry Mojito,3,19:15
2023-10-24,Triple Chocolate Brownie,2,13:00
2023-10-24,Americano,2,15:30
2023-10-25,Veg Wrap,1,10:15
2023-10-25,Hazelnut Frappe,5,19:15
2023-10-25,Vegetable Taco,2,15:45
2023-10-25,Cheesy Blueberry Cake,3,09:15
2023-10-25,Vegetable Taco,3,10:30
2023-10-25,Vegetable Taco,2,09:00
2023-10-26,Americano,1,13:15
2023-10-26,Triple Chocolate Brownie,1,14:15
2023-10-26,Hazelnut Frappe,1,17:00
2023-10-26,Chinese Noodles,5,11:30
2023-10-26,Strawberry Mojito,5,20:45
2023-10-26,Vegetable Taco,4,13:30
2023-10-26,Americano,2,15:45
2023-10-26,Veg Wrap,1,10:00
2023-10-26,Chinese Noodles,5,10:45
2023-10-26,Veg Wrap,5,11:45
2023-10-26,Vegetable Taco,3,14:15
2023-10-26,Chinese Noodles,3,11:15
2023-10-26,Hazelnut Frappe,4,15:45
2023-10-26,Mango Smoothie,1,15:00
2023-10-26,Mango Smoothie,3,09:15
2023-10-27,Mango Smoothie,5,19:30
2023-10-27,Americano,4,14:30
2023-10-27,Strawberry Mojito,3,16:15
2023-10-27,Veg Wrap,5,20:30
2023-10-27,Cheesy Blueberry Cake,5,09:30
2023-10-27,Veg Wrap,1,19:00
2023-10-27,Chinese Noodles,2,20:45
2023-10-27,Americano,1,10:45
2023-10-27,Mango Smoothie,1,11:00
2023-10-27,Strawberry Mojito,4,20:45
2023-10-28,Hazelnut Frappe,4,20:30
2023-10-28,Mango Smoothie,3,19:15
2023-10-28,Veg Wrap,3,18:30
2023-10-28,Americano,5,11:15
2023-10-28,Americano,3,14:45
2023-10-28,Triple Chocolate Brownie,2,09:15
2023-10-28,Vegetable Taco,3,11:30
2023-10-28,Strawberry Mojito,4,14:00
2023-10-28,Chinese Noodles,2,12:15
2023-10-28,Strawberry Mojito,2,20:30
